time_h,phase,altitude_m,speed_mps,p_req_kw,p_gen_kw,p_batt_kw,soc,s_factor,fuel_kg,fuel_used_kg,weight_kg,engine_load_pct,motor_power_kw,system_efficiency
1.5833333333333333,cruise,6000.0,69.44444444444444,56.02127325243102,76.0,-19.978726747568977,0.23613332770184933,4.0818271783520075,248.40060618894847,30.77999999999963,969.2200000000004,100.45642126285986,56.02127325243102,0.16572418421542817
1.6,cruise,6000.0,69.44444444444444,55.99077329326691,76.0,-20.009226706733088,0.30157771937259126,4.1876384339447155,248.02060618894848,31.159999999999627,968.8400000000004,100.45642126285986,55.99077329326691,0.16563395811813297
1.6166666666666667,cruise,6000.0,69.44444444444444,55.96028528981244,76.0,-20.03971471018756,0.3671218284821216,4.306845360329321,247.64060618894848,31.539999999999623,968.4600000000004,100.45642126285986,55.96028528981244,0.16554376738865628
1.6333333333333333,cruise,6000.0,69.44444444444444,55.929809242067606,0.0,55.929809242067606,0.1841916035536356,2.682381231515761,247.64060618894848,31.539999999999623,968.4600000000004,0.0,55.929809242067606,0.8074999999999999
1.65,cruise,6000.0,69.44444444444444,55.929809242067606,76.0,-20.070190757932394,0.24983539099828717,4.102190684067472,247.2606061889485,31.919999999999618,968.0800000000004,100.45642126285986,55.929809242067606,0.16545361202699813
1.6666666666666667,cruise,6000.0,69.44444444444444,55.89934515003244,76.0,-20.10065484996756,0.3155788176743925,4.211667229915178,246.8806061889485,32.29999999999961,967.7000000000004,100.45642126285986,55.89934515003244,0.16536349203315862
1.6833333333333333,cruise,6000.0,69.44444444444444,55.868893013706895,76.0,-20.131106986293105,0.3814218444782843,4.299813743719382,246.5006061889485,32.67999999999961,967.3200000000004,100.45642126285986,55.868893013706895,0.16527340740713756
1.7,cruise,6000.0,69.44444444444444,55.83845283309098,0.0,55.83845283309098,0.1987904199331578,2.682390761922718,246.5006061889485,32.67999999999961,967.3200000000004,0.0,55.83845283309098,0.8075
1.7166666666666666,cruise,6000.0,69.44444444444444,55.83845283309098,76.0,-20.161547166909017,0.2647330077611688,4.125214779500867,246.1206061889485,33.059999999999604,966.9400000000004,100.45642126285986,55.83845283309098,0.16518335814893506
1.7333333333333334,cruise,6000.0,69.44444444444444,55.80802460818472,76.0,-20.191975391815276,0.33077511750963173,4.238397181517808,245.7406061889485,33.4399999999996,966.5600000000004,100.45642126285986,55.80802460818472,0.1650933442585511
1.75,cruise,6000.0,69.44444444444444,55.77760833898808,0.0,55.77760833898808,0.1483426977017417,2.682247108048235,245.7406061889485,33.4399999999996,966.5600000000004,0.0,55.77760833898808,0.8075
1.7666666666666666,cruise,6000.0,69.44444444444444,55.77760833898808,76.0,-20.22239166101192,0.21448429026698917,4.049564347540679,245.3606061889485,33.819999999999595,966.1800000000004,100.45642126285986,55.77760833898808,0.16500336573598565
1.7833333333333334,cruise,6000.0,69.44444444444444,55.7472040255011,76.0,-20.252795974498902,0.2807253265453539,4.1508663440293505,244.9806061889485,34.19999999999959,965.8000000000004,100.45642126285986,55.7472040255011,0.16491342258123876
1.8,cruise,6000.0,69.44444444444444,55.71681166772375,76.0,-20.283188332276247,0.34706576743316864,4.2677334200468655,244.60060618894852,34.579999999999586,965.4200000000004,100.45642126285986,55.71681166772375,0.16482351479431043
1.8166666666666667,cruise,6000.0,69.44444444444444,55.68643126565607,0.0,55.68643126565607,0.16493156145362833,2.6823508741056705,244.60060618894852,34.579999999999586,965.4200000000004,0.0,55.68643126565607,0.8074999999999998
1.8333333333333333,loiter,6000.0,70.0,55.793949813788394,76.0,-20.206050186211606,0.23101970578257047,4.0731773594281435,244.22060618894852,34.95999999999958,965.0400000000004,100.45642126285986,55.793949813788394,0.16505170768580094
1.85,loiter,6000.0,70.0,55.76382238684586,76.0,-20.23617761315414,0.29720638820884926,4.178816226392087,243.84060618894853,35.33999999999958,964.6600000000004,100.45642126285986,55.76382238684586,0.1649625836269802
